timesteps,reward_train,reward_ext,reward_intrinsic,reward_surprise,reward_dejavu,intrinsic_eta,intrinsic_volatility_factor,intrinsic_surprise_loss,intrinsic_dejavu_loss,intrinsic_warmup,episode_reward_mean,explained_variance,value_loss,entropy_loss,approx_kl
3020,0.18148376047611237,0.18140766265907296,7.609944172789767e-05,0.0,0.004407344897288377,0.3453300955626047,0.4982380160697015,0.0,0.0027936806436628103,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3040,-0.0839201882481575,-0.08395515413360409,3.496281577457095e-05,0.0,0.0020274627816468734,0.34489230669054505,0.4988227231832024,0.0,0.003101434325799346,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3060,0.09732367843389511,0.09724996860961983,7.371299749378388e-05,0.0,0.004461799172968813,0.330418266874779,0.4790568562655655,0.0,0.0028512943536043167,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3080,0.019208941608667374,0.019127120521545294,8.182040180124046e-05,0.0,0.005188067183833579,0.3154176648143617,0.458426075634902,0.0,0.0031070245895534754,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3100,0.04726254194974899,0.047150555993651505,0.000111986853699189,0.0,0.006092461717253507,0.3676243163975854,0.5356089429786342,0.0,0.002929573878645897,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3120,0.1643192619085312,0.16418062883453385,0.00013863816021613125,0.0,0.00879895718545624,0.3151240704870929,0.460241161174131,0.0,0.0028303375001996756,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3140,0.10105235129594803,0.10096180952758732,9.054514967232813e-05,0.0,0.004646648500994477,0.38972239734918457,0.5705839270873867,0.0,0.002858552150428295,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3160,0.04154432192444801,0.04145011219940207,9.421118224338207e-05,0.0,0.004560492283430689,0.4131623359419896,0.6063804371392301,0.0,0.002726153703406453,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3180,0.027165964245796204,0.027026883168031056,0.00013908144673870396,0.0,0.007989219511864187,0.34817280094047887,0.5122471940442194,0.0,0.0029198143165558577,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3200,0.16331709921360016,0.16327996559143212,3.7135494398973085e-05,0.0,0.002216103937236737,0.3351421724856225,0.4942208942761009,0.0,0.0026391020510345697,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3220,-0.019971687346696854,-0.020068396141052654,9.670869504424477e-05,0.0,0.005354992430640431,0.3611907814879166,0.5339357107919497,0.0,0.002504184376448393,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3240,0.11776226758956909,0.11766155444717297,0.0001007112402318224,0.0,0.0057552414245281925,0.3499809401656111,0.5186292343585474,0.0,0.0025363361928611994,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3260,-0.20671173930168152,-0.20675418029022113,4.2441789668339835e-05,0.0,0.002523600836574572,0.33635897605699405,0.49966152735300084,0.0,0.0026604437734931707,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3280,0.17444029450416565,0.17433544478912372,0.00010485018328067887,0.0,0.005269445178517966,0.3979553054584317,0.5926079559282373,0.0,0.002573314355686307,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3300,0.014518003910779953,0.014413578316498024,0.00010442586843230485,0.0,0.007574518812152878,0.2757293790458598,0.4116010848406401,0.0,0.0024724171962589025,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3320,0.030350888147950172,0.030274363766478202,7.65251629872724e-05,0.0,0.005502850372362595,0.2781291796397403,0.4161983096659083,0.0,0.0026588032487779856,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3340,-0.023714089766144753,-0.023748384945679574,3.429503177021468e-05,0.0,0.0017787050864250017,0.3856179647986936,0.5784572980659464,0.0,0.0027449282351881266,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3360,0.04281172901391983,0.04275098634948809,6.07442594177674e-05,0.0,0.0028928426811210975,0.4199624114659872,0.631516579206425,0.0,0.00258377636782825,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3380,-0.05017547681927681,-0.05027530609283422,9.982825880854866e-05,0.0,0.00502015283619541,0.3977100381836376,0.5995165516111833,0.0,0.0026501258835196495,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3400,0.0785638764500618,0.07851528213768033,4.859460460799605e-05,0.0,0.004457049254455234,0.21805729231922322,0.329467450198911,0.0,0.0024740996304899454,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3420,-0.041335493326187134,-0.041420628926085196,8.513438916997152e-05,0.0,0.005027530333240491,0.3386728016620367,0.5129588293452405,0.0,0.002557853003963828,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3440,0.12632305920124054,0.12617047453460836,0.0001525882140746562,0.0,0.009745555043226722,0.3131442250294545,0.4754522262195306,0.0,0.002389699686318636,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3460,0.12082652747631073,0.12071685055084236,0.00010967819604312332,0.0,0.006735282771055624,0.32568252817671495,0.49569807034961305,0.0,0.002566618612036109,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3480,0.1610291600227356,0.16089411484298619,0.00013504364522569118,0.0,0.007630469590838351,0.35395893691217517,0.5400524478795632,0.0,0.002473994856700301,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3500,-0.02601654827594757,-0.02606480444793706,4.825622669122455e-05,0.0,0.0028455056187444657,0.3391750581924125,0.5187609230236322,0.0,0.0023249045480042696,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3520,0.008516089990735054,0.008449500379180245,6.658984892489588e-05,0.0,0.004137400172301405,0.32189223257007626,0.49353065384365485,0.0,0.0025053315330296755,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3540,0.3071427047252655,0.3069710590301518,0.0001716385477034367,0.0,0.008004445564215229,0.42885805475588723,0.6591397394810559,0.0,0.0024182095658034086,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3560,0.042869143187999725,0.04278196902694763,8.717566371796189e-05,0.0,0.004292667304942511,0.406160820418527,0.6257808107029798,0.0,0.002416432136669755,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3580,0.009286596439778805,0.00927300180359016,1.3594899200615428e-05,0.0,0.0010402171926515982,0.2613857816743237,0.4036578928018483,0.0,0.0024778477381914854,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3600,-0.09054384380578995,-0.09059613947143516,5.2293379875786855e-05,0.0,0.0026696038485444114,0.3917688379442483,0.6064872376115659,0.0,0.002308834809809923,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3620,0.052346549928188324,0.052275360188294144,7.118975353787398e-05,0.0,0.004748509597617467,0.2998404112885987,0.4653098350998258,0.0,0.002266575815156102,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3640,-0.07044466584920883,-0.07059078542099015,0.00014611777056497248,0.0,0.009635627798985462,0.30328645649919617,0.4718080792493673,0.0,0.0022559205535799265,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3660,-0.013836312107741833,-0.013910555229186139,7.424320444480294e-05,0.0,0.0037192800096539705,0.39923428325962623,0.6225876104774224,0.0,0.002379470504820347,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3680,0.08788225799798965,0.08781993272171094,6.232633423643115e-05,0.0,0.004605638587058312,0.27065230177446414,0.42310159248680324,0.0,0.0025260094553232193,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3700,0.017773697152733803,0.01764355257263378,0.00013014520981908875,0.0,0.00884470660774603,0.2942894899534824,0.4611773575683142,0.0,0.002165677724406123,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3720,-0.4310886859893799,-0.43161963671874987,0.0005309593405866701,0.0,0.02618345534521237,0.40556858030103776,0.6371149794565618,0.0,0.00240347976796329,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3740,-0.2694815397262573,-0.2696352011436451,0.00015365399757555313,0.0,0.009029280150410412,0.340346063065878,0.535962660295606,0.0,0.00220935489051044,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3760,0.11650832742452621,0.11650832448349102,0.0,0.0,0.0,0.0,0.0,0.0,0.0024316487833857536,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3780,-0.22676981985569,-0.22690640276794294,0.00013658812742286207,0.0,0.009548244621453946,0.28610102241403046,0.4526898704619048,0.0,0.0026106713339686394,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3800,0.07593706995248795,0.07586603233337519,7.103694383827443e-05,0.0,0.0036324213708866008,0.3911272211292807,0.6203827285712524,0.0,0.002335558645427227,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3820,-0.0036525039467960596,-0.003796763520050445,0.00014425945815273514,0.0,0.007426498540531859,0.38849925672348895,0.6177206754419293,0.0,0.0021185216028243303,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3840,0.26594284176826477,0.26575557403564454,0.00018727318808938687,0.0,0.011582456802611642,0.32337385976204985,0.5154269765690372,0.0,0.0020910550374537706,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3860,0.17105501890182495,0.17052301695403876,0.0005320040900405078,0.0,0.028911941254123528,0.36801685875356527,0.5880174819342971,0.0,0.0021697734482586384,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3880,0.3519529104232788,0.35155411007842924,0.00039880964639186047,0.0,0.021769452312950518,0.36639382622833466,0.586855204347306,0.0,0.0022240583784878254,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3900,-0.6040604710578918,-0.6042562380874646,0.00019574559936443869,0.0,0.010969073569226896,0.35690452457825006,0.573053482492913,0.0,0.0020486570429056883,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3920,0.03521908447146416,0.03495870605773817,0.00026037746347736207,0.0,0.011980472048630099,0.4346697900057031,0.6996210195750566,0.0,0.0022789891809225082,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3940,0.37086114287376404,0.3706410720611573,0.00022007404815525768,0.0,0.01395860060560483,0.3153239416663169,0.508768984142556,0.0,0.0023100352846086025,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3960,0.19257092475891113,0.1925316121418,3.9306104567075836e-05,0.0,0.002555312379429055,0.3076422662332828,0.4975273476791543,0.0,0.00237036170437932,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
3980,-0.021010622382164,-0.02106537183380133,5.474937314440232e-05,0.0,0.003028813720906613,0.3615235414874852,0.5860947453742292,0.0,0.002197877038270235,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
4000,0.06383195519447327,0.06379915773620597,3.279851802353357e-05,0.0,0.0022716944165513875,0.28875818670474457,0.46927329476604435,0.0,0.00217216438613832,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
4020,-0.03290213644504547,-0.03298748889618001,8.535094979594917e-05,0.0,0.005433543691118487,0.3141631121342094,0.5118079340248607,0.0,0.002068588277325034,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
4040,0.037536170333623886,0.03750080516662565,3.536575092081454e-05,0.0,0.002332524926268837,0.30324006849853,0.4952205964556854,0.0,0.0022322030272334814,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
4060,0.27812084555625916,0.27794585967254537,0.00017497468099387638,0.0,0.009822718542673851,0.35626528487753323,0.5832381289742006,0.0,0.002320618834346533,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
4080,-0.007385123521089554,-0.0074608268951400535,7.570324553343881e-05,0.0,0.004690052158946257,0.3228247489275152,0.529784823716966,0.0,0.0021097452845424414,False,,-0.39552104473114014,0.20083557348698378,-7.090133565664291,0.0066475821658968925
